CHROMATOGRAM
D:\KP4_cells\20260221_Neg_FentonQC_PRM_1.raw
Data points: 5523
Time(min),Intensity
1.554483054,0
1.558994152,0
1.56350527,0
1.568015652,0
1.572525988,0
1.57703637,0
1.581546519,0
1.586056902,0
1.590567503,0
1.595077922,0
1.599588018,0
1.604097952,0
1.608608569,0
1.613119588,0
1.617631071,0
1.622142003,0
1.626654205,0
1.631165204,0
1.63567662,0
1.640187519,0
1.644699237,0
1.64921022,0
1.653721187,0
1.658232118,0
1.662742485,0
1.667253551,0
1.671764085,0
1.676274468,0
1.680785002,0
1.685297471,0
1.689808021,0
1.694318403,0
1.698829339,0
1.703341402,0
1.707852321,0
1.712363721,0
1.716874955,0
1.721386502,0
1.725897735,0
1.730408738,0
1.734920253,0
1.739431355,0
1.743942485,0
1.748454735,0
1.75296627,0
1.757477754,0
1.761989237,0
1.766500872,0
1.771012769,0
1.775524852,0
1.780036002,0
1.784547787,0
1.789059386,0
1.793569388,0
1.798079703,0
1.802589585,0
1.807099753,0
1.811609739,0
1.816119688,0
1.820629988,0
1.82513987,0
1.829651004,0
1.834160818,0
1.83867192,0
1.843183038,0
1.847694919,0
1.852205453,0
1.856716869,0
1.861227752,0
1.865739355,0
1.870250386,0
1.874761837,0
1.879272455,0
1.883784069,0
1.888295422,0
1.89280617,0
1.897317336,0
1.901828287,0
1.906339985,0
1.910851822,0
1.915362737,0
1.919873736,0
1.924384655,0
1.928897021,0
1.933410221,0
1.937922205,0
1.942434436,0
1.946946921,0
1.951460637,0
1.955973086,0
1.960485718,0
1.964998187,0
1.969511189,0
1.974022187,0
1.978533468,0
1.983044586,0
1.987556086,0
1.992067585,0
1.996578739,0
2.001089455,0
2.005600736,0
2.01011212,0
2.014623036,0
2.019133502,0
2.023644302,0
2.028155054,0
2.03266527,0
2.037175987,0
2.04168637,0
2.046197285,0
2.050708439,0
2.055219103,0
2.059729768,0
2.06424002,0
2.068751368,0
2.073261672,0
2.077772305,0
2.082283053,0
2.086793253,0
2.091304053,0
2.095814702,0
2.100325105,0
2.104835635,0
2.109346737,0
2.11385807,0
2.118368937,0
2.122880385,0
2.127391455,0
2.131902005,0
2.136413286,0
2.140924769,0
2.145436769,0
2.149948018,0
2.154459752,0
2.158971403,0
2.163483502,0
2.167995021,0
2.172507502,0
2.177019121,0
2.181530088,0
2.186041754,0
2.190553802,0
2.195066521,0
2.199577603,0
2.204088169,0
2.208599521,0
2.213110921,0
2.21762192,0
2.222133086,0
2.226643703,0
2.231155119,0
2.235666837,0
2.240178086,0
2.244688854,0
2.249199571,0
2.253710721,0
2.258222005,0
2.262732921,0
2.267243919,0
2.271754703,0
2.276265702,0
2.280777321,0
2.285288236,0
2.289801802,0
2.294315022,0
2.298828488,0
2.303341637,0
2.307854952,0
2.312368371,0
2.316882938,0
2.321396019,0
2.325909302,0
2.330422737,0
2.334934121,0
2.339445736,0
2.343956504,0
2.348467789,0
2.352979038,0
2.357490652,0
2.362001536,0
2.366513655,0
2.371025155,0
2.375537771,0
2.380048153,0
2.384558369,0
2.389068569,0
2.393578853,0
2.398089355,0
2.402599853,0
2.40711022,0
2.411620722,0
2.41613122,0
2.420642103,0
2.425154052,0
2.429665388,0
2.434176252,0
2.438688085,0
2.443199187,0
2.447710671,0
2.452221769,0
2.456732887,0
2.461244255,0
2.465755337,0
2.470267536,0
2.474778721,0
2.479290805,0
2.483803035,0
2.488314805,0
2.492826436,0
2.497339568,0
2.501851902,0
2.50636397,0
2.510875521,0
2.515386885,0
2.51989867,0
2.524410003,0
2.528921518,0
2.533434003,0
2.537945304,0
2.542456505,0
2.546967905,0
2.551479369,0
2.55599092,0
2.560502002,0
2.565012572,0
2.569523336,0
2.574033953,0
2.578544785,0
2.583056535,0
2.587567669,0
2.592078405,0
2.59658907,0
2.601100204,0
2.605610785,0
2.610121355,0
2.614631722,0
2.619142272,0
2.623653036,0
2.62816417,0
2.632674568,0
2.637185118,0
2.641695886,0
2.646206019,0
2.650716886,0
2.655227754,0
2.659738336,0
2.664249004,0
2.668761338,0
2.673272019,0
2.677782855,0
2.68229327,0
2.686804837,0
2.691315903,0
2.695826818,0
2.700338238,0
2.70484967,0
2.70936082,0
2.713872287,0
2.718383286,0
2.722894519,0
2.727405836,0
2.731917236,0
2.736428135,0
2.740939221,0
2.745449771,0
2.749961155,0
2.754471721,0
2.758983169,0
2.763493702,0
2.768005087,0
2.772515771,0
2.777026305,0
2.781537638,0
2.786048402,0
2.790558952,0
2.795069938,0
2.799580468,0
2.804091153,0
2.808602271,0
2.813112888,0
2.81762397,0
2.822134786,0
2.826646103,0
2.831157805,0
2.835669185,0
2.840180271,0
2.844692419,0
2.849204903,0
2.853715453,0
2.858227187,0
2.862738488,0
2.86724982,0
2.871761455,0
2.87627322,0
2.880783703,0
2.885294836,0
2.889806371,0
2.894317287,0
2.898828437,0
2.903339352,0
2.907850668,0
2.912361786,0
2.916872304,0
2.921383621,0
2.925894218,0
2.930406087,0
2.934917603,0
2.93942822,0
2.943939302,0
2.948450019,0
2.952961152,0
2.957472135,0
2.961983186,0
2.966494554,0
2.971005469,0
2.975516953,0
2.980028102,0
2.98453957,0
2.989050704,0
2.993561786,0
2.998073603,0
3.002584769,0
3.007096185,0
3.011606901,0
3.016118035,0
3.02062872,0
3.025139818,0
3.029650435,0
3.034161553,0
3.038672171,0
3.04318247,0
3.047693286,0
3.052204018,0
3.056715303,0
3.061226405,0
3.065737285,0
3.070248836,0
3.074759703,0
3.079271604,0
3.083782221,0
3.08829322,0
3.09280462,0
3.097316338,0
3.101827154,0
3.106337668,0
3.110848468,0
3.115358986,0
3.119870088,0
3.12438067,0
3.128891402,0
3.133402087,0
3.137912939,0
3.142423604,0
3.146935854,0
3.151446471,0
3.155957835,0
3.160468552,0
3.164979869,0
3.169490768,0
3.174001886,0
3.178512805,0
3.183023788,0
3.187534703,0
3.192046604,0
3.196558203,0
3.201070155,0
3.205581822,0
3.210093369,0
3.214604904,0
3.219118287,0
3.223629536,0
3.228141321,0
3.23265292,0
3.237163303,0
3.241673455,0
3.246184235,0
3.250694388,0
3.255204771,0
3.259715304,0
3.264226069,0
3.268736289,0
3.27324662,0
3.277757153,0
3.28226812,0
3.286778638,0
3.291290436,0
3.295801136,0
3.300311754,0
3.304822486,0
3.309332885,0
3.313843502,0
3.31835427,0
3.322864836,0
3.327376872,0
3.331887855,0
3.336398603,0
3.340909852,0
3.345421236,0
3.349932171,0
3.35444327,0
3.358953855,0
3.363465188,0
3.367976087,0
3.372487185,0
3.376998704,0
3.381510088,0
3.386021719,0
3.390533202,0
3.395044122,0
3.399556686,0
3.404068122,0
3.408579601,0
3.413090735,0
3.417601519,0
3.422112037,0
3.426622603,0
3.431133685,0
3.435645069,0
3.440155587,0
3.444666419,0
3.449177668,0
3.453688389,0
3.458198918,0
3.462709504,0
3.467220821,0
3.471731919,0
3.476242504,0
3.480753221,0
3.485264752,0
3.489775755,0
3.494286388,0
3.498797152,0
3.503307888,0
3.507819785,0
3.512332187,0
3.516843686,0
3.521355404,0
3.525866788,0
3.530378454,0
3.534891353,0
3.539403269,0
3.543914904,0
3.548426538,0
3.552937918,0
3.55744842,0
3.561958819,0
3.566469353,0
3.570979752,0
3.57549027,0
3.580000569,0
3.584511202,0
3.589021871,0
3.593532536,0
3.598044004,0
3.602555269,0
3.607066569,0
3.611578136,0
3.61608952,0
3.620601135,0
3.625113004,0
3.629624305,0
3.634136086,0
3.638647518,0
3.64315862,0
3.647669738,0
3.652180936,0
3.656691835,0
3.661202953,0
3.665714087,0
3.670225252,0
3.674736104,0
3.67924692,0
3.683758002,0
3.688268901,0
3.692781438,0
3.697292504,0
3.701803638,0
3.706314804,0
3.710826089,0
3.715337803,0
3.719849254,0
3.724360336,0
3.728871355,0
3.733382437,0
3.73789222,9851.2783203125
3.74240267,0
3.746913188,0
3.751423555,0
3.755933719,0
3.760444138,0
3.764954636,0
3.769465436,0
3.773975688,0
3.77848762,0
3.78299972,0
3.787511537,0
3.792023668,0
3.796536539,0
3.801049536,0
3.805561719,0
3.810073838,0
3.814585719,0
3.81909797,0
3.823608336,0
3.828118219,0
3.832628705,0
3.837140204,0
3.841650571,0
3.846160719,0
3.850671118,0
3.855181636,0
3.859692039,0
3.86420237,0
3.868714255,0
3.873226604,0
3.877739054,0
3.882251054,0
3.886763538,0
3.891275769,0
3.895787702,0
3.900300854,0
3.904813319,0
3.909325252,0
3.913836338,0
3.918348254,0
3.922859337,0
3.927370439,0
3.931882204,0
3.936392885,0
3.94090417,0
3.945416269,0
3.949927502,0
3.954438871,0
3.958950171,0
3.96346247,0
3.967973552,0
3.97248492,0
3.97699667,0
3.981508352,0
3.986019835,0
3.990531303,0
3.995042671,0
3.999554302,0
4.004065205,0
4.008575819,0
4.013086603,0
4.017597621,0
4.022108239,0
4.026618836,0
4.03112962,0
4.035640686,0
4.040151371,0
4.044661953,0
4.049173472,0
4.053684602,0
4.058195835,0
4.062706635,0
4.067218019,0
4.071728887,0
4.076240021,0
4.080752303,0
4.085264021,0
4.089775353,0
4.094285537,0
4.098796337,0
4.103307352,0
4.107817536,0
4.112328253,0
4.116839788,0
4.121350187,0
4.125860705,0
4.130371187,0
4.134882122,0
4.139392437,0
4.143902554,0
4.148413652,0
4.152924186,0
4.157434485,0
4.161944788,0
4.166455803,0
4.170966039,0
4.175476421,0
4.179986935,0
4.184498351,0
4.189008869,0
4.193519669,0
4.198030537,0
4.202541269,0
4.207051819,0
4.211562671,0
4.216073372,0
4.220584136,0
4.225095035,0
4.229606519,0
4.234117637,0
4.238629136,0
4.243140055,0
4.247652135,0
4.25216307,0
4.256674454,0
4.261185735,0
4.265697052,0
4.270208321,0
4.274719371,0
4.279230004,0
4.283741003,0
4.288251918,0
4.29276302,0
4.297273602,0
4.301784422,0
4.306295452,0
4.310806252,0
4.315317255,0
4.319827352,0
4.324338171,0
4.328848252,0
4.333359319,0
4.337869705,0
4.342379921,0
4.346890622,0
4.351401203,0
4.355911952,0
4.36042247,0
4.364934553,0
4.369446486,0
4.373957938,0
4.378469489,0
4.38298102,0
4.387492487,0
4.392004086,0
4.396515872,0
4.401027486,0
4.405538986,0
4.41005037,0
4.414561535,0
4.419072502,0
4.423583136,0
4.428093518,0
4.432604454,0
4.437115222,0
4.44162537,0
4.446135769,0
4.450646287,0
4.455157202,7988.345703125
4.459667386,0
4.464178754,0
4.468689837,0
4.47320012,0
4.477711671,0
4.482223238,0
4.486733772,0
4.491244437,0
4.49575567,0
4.500267154,0
4.504777687,0
4.509288472,0
4.513799188,0
4.518309905,0
4.522820903,0
4.527331986,0
4.531842555,0
4.536353935,0
4.540864453,0
4.545375269,0
4.54988537,0
4.554396869,0
4.558907403,0
4.563418255,0
4.567928852,0
4.57243972,0
4.57694982,0
4.581460636,0
4.585971154,0
4.590483635,0
4.594995838,0
4.599508637,0
4.604020736,0
4.60853282,0
4.613045436,0
4.617557404,0
4.622069853,0
4.626583002,0
4.631094886,0
4.635605504,0
4.640116304,0
4.644626937,0
4.649137471,0
4.653648235,0
4.658158952,0
4.662670236,0
4.667181386,0
4.671691769,0
4.676202788,0
4.68071412,0
4.685224221,0
4.68973487,0
4.694245519,0
4.698757002,0
4.703267552,0
4.707778388,0
4.712289005,0
4.716799487,0
4.721310005,0
4.725821385,0
4.730332086,0
4.734842902,0
4.739353936,0
4.743864903,0
4.748375938,0
4.752886921,0
4.757397872,0
4.761909637,0
4.766420871,0
4.770931551,0
4.775443321,0
4.779953855,0
4.784464937,0
4.78897627,0
4.795787737,0
4.802601418,0
4.80942232,0
4.816261269,0
4.823096336,0
4.829913105,0
4.836733053,0
4.843545971,0
4.851461237,0
4.858274902,0
4.865098335,0
4.871908352,0
4.878729635,0
4.885566137,0
4.89240687,0
4.899230104,0
4.906058551,8220.8974609375
4.91288312,0
4.919721402,0
4.926533252,0
4.933381968,0
4.940204972,0
4.947016785,0
4.953845638,0
4.960679052,0
4.967502035,0
4.974313618,0
4.981156335,0
4.987965502,0
4.994790921,0
5.001612788,0
5.00846187,0
5.016376302,0
5.023209935,0
5.03003392,0
5.03687182,0
5.043695555,0
5.050524789,0
5.057365804,0
5.064186702,0
5.070997955,0
5.077843103,0
5.084690171,0
5.09151617,0
5.098352354,0
5.105161402,0
5.111991836,0
5.118804655,0
5.125647352,0
5.132473502,0
5.139322485,0
5.146150738,0
5.152980421,0
5.159793522,0
5.166615535,0
5.173439155,0
5.18026457,0
5.18819372,0
5.195028088,0
5.201858105,0
5.208679022,0
5.215492004,0
5.222306654,0
5.229132821,0
5.235974321,0
5.242784319,0
5.249634418,0
5.25645772,0
5.263286219,0
5.270141186,0
5.276961769,0
5.283772955,0
5.290607688,0
5.297456405,0
5.304273202,0
5.311079237,0
5.317897572,0
5.324733402,0
5.331553953,0
5.33838852,0
5.345221469,0
5.353144254,0
5.35996802,0
5.366809187,0
5.373623822,0
5.380445319,0
5.387287054,0
5.394127986,0
5.400960419,0
5.407782286,0
5.414618005,0
5.421458019,0
5.428289419,0
5.435111953,0
5.441943254,0
5.448782688,0
5.45563297,0
5.462456355,0
5.469266837,0
5.476085835,0
5.482908302,0
5.489760035,0
5.49658187,0
5.503410536,0
5.510236988,0
5.518157519,0
5.524985053,0
5.531825405,0
5.538663019,0
5.545486937,0
5.552311605,0
5.559134401,0
5.565961188,0
5.572795571,0
5.579615471,0
5.586439452,0
5.593277754,0
5.600129153,0
5.606950769,0
5.613776805,0
5.620603436,0
5.627446987,0
5.634283171,0
5.641107422,0
5.647928669,0
5.654748453,0
5.661569271,0
5.668388968,0
5.675226837,0
5.683133735,0
5.689956138,0
5.69678122,0
5.703598604,0
5.710414471,0
5.71723352,0
5.724064836,0
5.730908638,0
5.737735786,0
5.744583735,0
5.751428602,0
5.758261388,0
5.765073937,0
5.77191802,0
5.778743018,0
5.785567305,0
5.792401554,0
5.799223671,0
5.806061238,0
5.812866586,0
5.819691187,0
5.826523155,0
5.833340921,0
5.840158222,0
5.846978555,0
5.854894087,0
5.86170927,0
5.868557936,0
5.875377136,0
5.88219617,0
5.889025785,0
5.895853318,0
5.902718736,0
5.909546285,0
5.916377705,0
5.923231019,0
5.930059021,0
5.936897438,0
5.943750021,0
5.950576537,0
5.957417152,0
5.964244685,0
5.971095003,0
5.977949172,0
5.984780504,0
5.991613338,0
5.998459269,0
6.005306102,0
6.012124337,0
6.020046637,0
6.02690007,0
6.033728319,0
6.040578403,0
6.047410235,0
6.054260768,0
6.061090002,0
6.067924171,0
6.07476622,0
6.081599702,0
6.088423587,0
6.095265688,0
6.102093603,0
6.108929071,0
6.11575972,0
6.122597235,0
6.129441819,0
6.136274455,0
6.143118769,0
6.149955854,0
6.156801352,0
6.16362852,0
6.170469302,0
6.177302438,0
6.185235752,0
6.192066369,0
6.198901285,0
6.205738971,0
6.212573887,0
6.219431068,0
6.226259404,0
6.233103619,0
6.23995367,0
6.246797086,0
6.253623972,0
6.260479853,0
6.267308304,0
6.274134502,0
6.280976655,0
6.287790554,0
6.294621636,0
6.301463653,0
6.308297719,0
6.315160288,0
6.321988437,0
6.328830538,0
6.335685485,0
6.342517854,0
6.350451972,0
6.357293321,0
6.364117052,0
6.370955954,0
6.377791069,0
6.384621952,0
6.391451038,0
6.398291685,0
6.405129935,0
6.411972938,0
6.418793954,0
6.425632188,0
6.433538335,0
6.440359435,0
6.447192555,0
6.454016202,0
6.460854301,0
6.467666969,0
6.474491085,0
6.481317852,0
6.488130754,0
6.494960035,0
6.501811438,0
6.508662221,0
6.515494904,0
6.522330004,0
6.529152002,0
6.535994122,0
6.542811455,0
6.549650754,0
6.556484419,0
6.563297853,0
6.570149936,0
6.576976388,0
6.583806703,0
6.590641488,0
6.597489068,0
6.605399952,0
6.612229921,0
6.619057089,0
6.625897338,6483.849609375
6.632722753,0
6.639563518,0
6.646401085,0
6.653240754,0
6.660066769,0
6.666879504,0
6.673720135,0
6.680546536,0
6.687369289,0
6.694201602,0
6.701035318,0
6.707878786,0
6.714713603,0
6.721540453,0
6.732144119,0
6.742753019,0
6.753377153,0
6.763979353,0
6.775686003,0
6.78626907,0
6.796849236,0
6.807430702,0
6.818029803,0
6.828605288,0
6.839200236,0
6.849794187,0
6.860404119,0
6.870984385,0
6.88156167,0
6.892148218,0
6.902742054,0
6.913348803,0
6.923944252,0
6.934557471,0
6.946250885,0
6.956855104,0
6.967448335,0
6.978037935,0
6.988631504,0
6.999246186,0
7.009847305,0
7.020428671,0
7.03102627,0
7.041628438,0
7.052218971,0
7.062828069,0
7.073440069,0
7.084049103,0
7.094654371,0
7.106367403,0
7.116979918,0
7.127608472,0
7.138230202,0
7.148852286,0
7.159474935,0
7.170075068,0
7.18068847,0
7.191315052,0
7.201923205,0
7.212521821,0
7.223124438,0
7.233720352,0
7.244315888,0
7.254930987,0
7.265536719,0
7.277258302,0
7.287847354,0
7.298465838,0
7.309066551,0
7.319672268,0
7.330286969,0
7.340891538,0
7.351498621,0
7.362112786,0
7.372707436,0
7.383347437,0
7.393943872,0
7.404565701,0
7.415170369,0
7.425789986,0
7.437498853,0
7.448110002,0
7.458729269,0
7.46934552,0
7.47997697,0
7.490566219,0
7.50116677,0
7.511769336,0
7.522381554,0
7.532980368,0
7.543597537,0
7.554201068,0
7.564821535,0
7.575442554,0
7.586048919,0
7.596667005,0
7.60838597,0
7.619006536,0
7.629613469,0
7.640241422,8022.09912109375
7.650844337,0
7.661472119,0
7.67210862,0
7.682711321,0
7.693345135,0
7.703955688,0
7.71456202,0
7.725191305,7155.525390625
7.735800935,8736.1845703125
7.746426536,11154.3037109375
7.757014137,0
7.767627137,0
7.779331018,9915.5341796875
7.789946121,12996.619140625
7.800560786,0
7.811173003,0
7.821778287,9027.185546875
7.832373621,0
7.842963502,0
7.853566537,0
7.864183972,0
7.874789236,0
7.885403921,0
7.89601807,0
7.906631237,0
7.917249069,0
7.927849568,0
7.939567337,0
7.950152903,0
7.960745904,0
7.971335504,0
7.98191637,0
7.992497752,0
8.003082154,0
8.013691705,18802.373046875
8.02431392,11277.0888671875
8.034909468,0
8.045517005,11443.078125
8.056127454,9470.796875
8.06671552,9942.361328125
8.077330837,19487.255859375
8.087946222,10347.748046875
8.098536187,9899.3173828125
8.110241168,14134.0205078125
8.120856553,10064.0361328125
8.131472418,8106.46240234375
8.142048555,11017.1669921875
8.152634722,0
8.163234855,13045.8203125
8.173831786,15801.2744140625
8.184439605,7551.53369140625
8.195057954,8074.53369140625
8.205664453,9725.8271484375
8.216265553,14694.099609375
8.226865655,13488.0439453125
8.237459904,11366.0087890625
8.248062771,0
8.258669136,15262.861328125
8.270351503,10200.3564453125
8.280890601,17764.953125
8.291397935,0
8.301907752,24349.140625
8.312410169,0
8.322936437,18870.0625
8.333432771,18008.515625
8.343966203,14404.814453125
8.354518387,25824.884765625
8.36513312,17880.982421875
8.375739051,19369.69921875
8.386345785,16989.1640625
8.396953203,12411.6767578125
8.407561638,16815.56640625
8.418165518,16104.8623046875
8.42877017,11392.908203125
8.440457421,13112.884765625
8.45107002,20409.4765625
8.461675387,7875.55859375
8.472276487,13212.107421875
8.482875369,14364.0107421875
8.493479102,11227.6435546875
8.504077822,10536.7412109375
8.514682104,12892.3017578125
8.525292037,16336.99609375
8.535882685,13557.873046875
8.546473254,13920.1796875
8.557070018,17475.8359375
8.567666552,15203.3876953125
8.578269054,17346.49609375
8.588870722,13276.455078125
8.599462686,13553.0771484375
8.611140288,14766.9189453125
8.621730285,9572.3115234375
8.632309736,17783.984375
8.642908837,16341.0703125
8.653508371,19182.255859375
8.664091938,11180.2021484375
8.674684288,21641.146484375
8.685271304,12502.201171875
8.695887404,22801.87890625
8.706475689,9663.9287109375
8.717062105,17350.5546875
8.727657137,0
8.738243136,16336.939453125
8.748838585,26583.822265625
8.759417885,23040.4765625
8.771128386,22502.16796875
8.781725718,25721.5078125
8.79232702,24427.9140625
8.802916218,24747.361328125
8.813519785,13126.791015625
8.824113653,11375.99609375
8.834696104,20085.798828125
8.845283689,12058.712890625
8.855869819,11342.8837890625
8.866438688,9532.45703125
8.877005451,19402.25390625
8.887564287,13966.806640625
8.89812687,0
8.90868952,31867.517578125
8.919265252,20037.73828125
8.929839319,17893.279296875
8.941515904,20534.04296875
8.952116519,16484.216796875
8.962682769,13526.564453125
8.973263754,22760.552734375
8.983877704,9088.27734375
8.994480619,10535.201171875
9.005098388,10840.98828125
9.015699487,19944.197265625
9.026293438,23837.70703125
9.036892853,15792.1513671875
9.047489871,15471.9033203125
9.058068754,23415.611328125
9.068657352,12832.728515625
9.07926897,35498.83984375
9.089862821,19815.048828125
9.10045252,33469.609375
9.112139036,34291.87890625
9.122721487,22771.986328125
9.133303652,40620.1953125
9.143903321,27551.80859375
9.154490437,26875.970703125
9.165074271,51439.87109375
9.175637569,35390.07421875
9.186216435,37926.43359375
9.196806536,26967.060546875
9.207377487,47092.42578125
9.21795567,31131.376953125
9.228534354,47629.67578125
9.239120052,46903.66015625
9.249712703,42043.9609375
9.260323852,45227.9140625
9.272029119,46088.00390625
9.282637653,70752.90625
9.293231521,48311.3984375
9.303822122,40407.71484375
9.314439954,51159.703125
9.325024888,59752.29296875
9.335622102,48167.9609375
9.346205971,38089.68359375
9.356826355,29597.0234375
9.367422221,25867.962890625
9.378019152,21108.21875
9.38860992,23587.498046875
9.399180986,43680.0859375
9.409758486,25651.458984375
9.420367485,26234.595703125
9.430950452,31052.796875
9.442621868,28808.09765625
9.45320602,55794.24609375
9.463799152,49669.26171875
9.474381603,50102.13671875
9.484975487,41008.76953125
9.495572402,41650.76953125
9.506157018,40246.48046875
9.516742068,37882.99609375
9.527314402,29158.916015625
9.537905854,38040.5546875
9.548478871,23941.41015625
9.559058568,21282.884765625
9.569624954,35241.4296875
9.580195421,25628.962890625
9.590742872,23895.091796875
9.601282237,24348.97265625
9.612888954,23101.845703125
9.623397936,31157.7421875
9.633885437,20440.59765625
9.644407937,30230.71484375
9.65490062,27916.1875
9.66541122,13810.916015625
9.675923822,11254.896484375
9.686456269,21032.44921875
9.697018021,25617.6875
9.707592771,27300.52734375
9.718169536,34720.05078125
9.728751319,25152.509765625
9.739343585,11710.392578125
9.749921852,15119.4580078125
9.760544572,9335.150390625
9.772253018,9811.037109375
9.782841605,6140.5283203125
9.78966042,0
9.796459502,9943.912109375
9.803256787,12766.166015625
9.81007422,0
9.816886804,0
9.823699118,0
9.830507753,0
9.837305822,0
9.844103354,0
9.85090627,0
9.857705936,0
9.864490654,0
9.871288738,0
9.878083552,0
9.884886322,0
9.891663871,0
9.898475037,0
9.905273936,0
9.912065754,0
9.918869986,6738.208984375
9.925653388,0
9.933529935,14597.8779296875
9.940331004,0
9.947130686,8500.2080078125
9.953912303,0
9.960722369,0
9.96750072,0
9.974290353,0
9.981075853,12488.6435546875
9.987843587,0
9.994645136,0
10.001464555,0
10.008267786,0
10.016152169,0
10.022950202,0
10.029749252,0
10.036560736,0
10.043365254,0
10.050169036,0
10.056972438,0
10.06377142,0
10.070565503,0
10.077390788,7513.232421875
10.084190855,0
10.091015452,0
10.09782167,0
10.104631255,0
10.111437569,0
10.118241804,0
10.125061005,0
10.131878354,0
10.138696771,0
10.145504953,0
10.152330019,0
10.159155203,0
10.165957854,0
10.172766854,0
10.179568837,0
10.187484171,0
10.194281337,0
10.201073036,0
10.207871836,0
10.214678071,0
10.221483971,0
10.228276219,0
10.235076187,0
10.241887786,0
10.248685671,0
10.255488203,0
10.262287372,0
10.26908347,7529.837890625
10.275881868,0
10.282667738,7890.9404296875
10.28947942,0
10.296265322,0
10.303046188,0
10.309831605,0
10.316622938,0
10.323410922,0
10.330192738,0
10.336988105,0
10.343798222,0
10.351677471,0
10.358460154,0
10.365253887,0
10.372034921,0
10.378847855,0
10.385644469,0
10.392427152,0
10.399218505,0
10.405999289,0
10.41278887,0
10.41958122,0
10.42636672,0
10.433135904,0
10.439905419,0
10.446665889,0
10.453428755,0
10.460213869,0
